code,province,date,7_avg_temp,7_min_temp,7_max_temp,7_precipitation,7_max_wind_speed,7_most_wind_direction,7_avg_relative_humidity
13000,Gwangju,2020-03-14,7.5,3.114285714,12.9,0,4.357142857,127.1428571,66.64285714
13000,Gwangju,2020-03-15,7.528571429,2.671428571,13.38571429,0,4.585714286,127.1428571,60.34285714
13000,Gwangju,2020-03-16,7.157142857,2.6,12.67142857,0,5.171428571,127.1428571,57.12857143
13000,Gwangju,2020-03-17,6.585714286,1.9,12.47142857,0,5.1,127.1428571,51.31428571
13000,Gwangju,2020-03-18,6.942857143,1.528571429,13.65714286,0,5.657142857,111.4285714,48.04285714
13000,Gwangju,2020-03-19,7.928571429,2,15.21428571,0,5.557142857,141.4285714,49.42857143
13000,Gwangju,2020-03-20,8.328571429,3.028571429,14.82857143,0,5.685714286,158.5714286,50.48571429
13000,Gwangju,2020-03-21,8.7,3.242857143,15.18571429,0,5.914285714,188.5714286,48.71428571
13000,Gwangju,2020-03-22,9.885714286,4.114285714,16.95714286,0,6.114285714,214.2857143,50.74285714
13000,Gwangju,2020-03-23,10.97142857,5.014285714,18.22857143,0,5.8,181.4285714,50.44285714
13000,Gwangju,2020-03-24,11.74285714,5.771428571,19.1,0,5.657142857,217.1428571,50.78571429
13000,Gwangju,2020-03-25,12.05714286,6.214285714,19.37142857,0,4.985714286,217.1428571,49.71428571
13000,Gwangju,2020-03-26,12.3,6.242857143,19.51428571,0,4.914285714,212.8571429,48.8
13000,Gwangju,2020-03-27,12.78571429,6.814285714,19.87142857,0,4.385714286,174.2857143,54.54285714
13000,Gwangju,2020-03-28,12.77142857,6.771428571,19.65714286,0,4.185714286,177.1428571,61.94285714
13000,Gwangju,2020-03-29,11.78571429,6.542857143,17.88571429,0,3.985714286,155.7142857,59.84285714
13000,Gwangju,2020-03-30,10.98571429,5.571428571,17.17142857,0,3.842857143,160,60.47142857
13000,Gwangju,2020-03-31,11.14285714,5.928571429,17.2,0,3.842857143,128.5714286,61.97142857
13000,Gwangju,2020-04-01,11.34285714,6.085714286,17.34285714,0,3.814285714,128.5714286,61.68571429
13000,Gwangju,2020-04-02,10.84285714,6.142857143,16.78571429,0,3.8,128.5714286,62.14285714
13000,Gwangju,2020-04-03,10.4,5.314285714,17.02857143,0,3.942857143,128.5714286,54.71428571
13000,Gwangju,2020-04-04,10.45714286,5.142857143,17.45714286,0,3.814285714,95.71428571,47.78571429
13000,Gwangju,2020-04-05,10.68571429,5.085714286,18.37142857,0,3.714285714,124.2857143,48.18571429
13000,Gwangju,2020-04-06,10.51428571,5.2,18.07142857,0,3.642857143,120,45.94285714
13000,Gwangju,2020-04-07,10.18571429,4.285714286,17.94285714,0,3.614285714,154.2857143,43.72857143
13000,Gwangju,2020-04-08,10.08571429,4.314285714,17.8,0,3.857142857,154.2857143,43.24285714
13000,Gwangju,2020-04-09,10.14285714,4.385714286,17.65714286,0,3.8,128.5714286,40.77142857
13000,Gwangju,2020-04-10,10.02857143,4.357142857,17.31428571,0,3.728571429,124.2857143,40.28571429
13000,Gwangju,2020-04-11,10,4.8,17.05714286,0,3.9,150,42.1
13000,Gwangju,2020-04-12,9.842857143,5,16.12857143,0,3.757142857,117.1428571,47
13000,Gwangju,2020-04-13,9.957142857,5.257142857,16.24285714,0,4.042857143,121.4285714,52.82857143
13000,Gwangju,2020-04-14,9.942857143,5.771428571,15.8,0,4.157142857,82.85714286,55.1
13000,Gwangju,2020-04-15,10,5.542857143,16,0,3.957142857,82.85714286,53.87142857
13000,Gwangju,2020-04-16,10.25714286,5.428571429,16.61428571,0,4.2,115.7142857,54.82857143
13000,Gwangju,2020-04-17,10.94285714,5.685714286,17.6,0,4.528571429,138.5714286,56.3
13000,Gwangju,2020-04-18,11.32857143,6.1,17.75714286,0,4.614285714,145.7142857,61.58571429
13000,Gwangju,2020-04-19,12.07142857,6.642857143,18.81428571,0,4.571428571,181.4285714,60.71428571
13000,Gwangju,2020-04-20,12.48571429,7.385714286,18.68571429,0,4.457142857,181.4285714,62.38571429
13000,Gwangju,2020-04-21,12.78571429,7.842857143,19.12857143,0,4.742857143,214.2857143,65.47142857
13000,Gwangju,2020-04-22,12.42857143,8.157142857,18.12857143,0,5.042857143,227.1428571,66.24285714
13000,Gwangju,2020-04-23,11.84285714,8.085714286,16.98571429,0,5.028571429,230,66.25714286
13000,Gwangju,2020-04-24,11.11428571,7.9,15.75714286,0,4.857142857,240,65.9
13000,Gwangju,2020-04-25,10.8,7.171428571,15.67142857,0,5.128571429,240,59.51428571
13000,Gwangju,2020-04-26,10.97142857,6.757142857,16.3,0,6.028571429,237.1428571,56.97142857
13000,Gwangju,2020-04-27,11.18571429,6.357142857,16.98571429,0,5.957142857,268.5714286,50.5
13000,Gwangju,2020-04-28,11.35714286,6.171428571,17.24285714,0,5.585714286,278.5714286,44.87142857
13000,Gwangju,2020-04-29,11.84285714,6.1,18.17142857,0,5.514285714,265.7142857,45.77142857
13000,Gwangju,2020-04-30,12.82857143,6.442857143,19.75714286,0,5.428571429,255.7142857,46.05714286
13000,Gwangju,2020-05-01,14.1,7.142857143,21.35714286,0,5.785714286,252.8571429,47.92857143
13000,Gwangju,2020-05-02,15.58571429,9.142857143,22.7,0,5.928571429,250,53.17142857
13000,Gwangju,2020-05-03,16.5,10.85714286,22.92857143,0,5.342857143,240,56.11428571
13000,Gwangju,2020-05-04,17.37142857,12.2,23.61428571,0,5.442857143,227.1428571,62.78571429
13000,Gwangju,2020-05-05,18.32857143,13.15714286,24.62857143,0,5.371428571,217.1428571,68.35714286
13000,Gwangju,2020-05-06,18.97142857,14.05714286,24.9,0,5.271428571,184.2857143,71.9
13000,Gwangju,2020-05-07,19.81428571,15.07142857,25.75714286,0,5.585714286,162.8571429,74.92857143
13000,Gwangju,2020-05-08,20.02857143,15.72857143,25.91428571,0,5.314285714,137.1428571,72.82857143
13000,Gwangju,2020-05-09,19.52857143,14.74285714,25.45714286,0,5.057142857,127.1428571,70.24285714
13000,Gwangju,2020-05-10,19.01428571,13.91428571,24.85714286,0,5.257142857,134.2857143,73.02857143
13000,Gwangju,2020-05-11,18.42857143,13.38571429,24.18571429,0,5.1,144.2857143,73.31428571
13000,Gwangju,2020-05-12,18.32857143,13.3,24.14285714,0,5.228571429,141.4285714,71.65714286
13000,Gwangju,2020-05-13,18.15714286,13.22857143,24.05714286,0,5.542857143,174.2857143,69.65714286
13000,Gwangju,2020-05-14,17.48571429,12.52857143,23.11428571,0,5.114285714,200,67.88571429
13000,Gwangju,2020-05-15,17.47142857,12.22857143,23.17142857,0,5.085714286,218.5714286,67.55714286
13000,Gwangju,2020-05-16,17.48571429,12.82857143,22.7,0,4.971428571,221.4285714,72.48571429
13000,Gwangju,2020-05-17,17.78571429,13.25714286,23.01428571,0,4.5,221.4285714,71.54285714
13000,Gwangju,2020-05-18,18.58571429,13.7,24.2,0,4.6,214.2857143,69.61428571
13000,Gwangju,2020-05-19,18.58571429,13.65714286,23.95714286,0,5.071428571,207.1428571,72.22857143
13000,Gwangju,2020-05-20,18.12857143,13.61428571,23.04285714,0,5.014285714,207.1428571,75.75714286
13000,Gwangju,2020-05-21,17.95714286,13.61428571,22.91428571,0,4.828571429,215.7142857,78.57142857
13000,Gwangju,2020-05-22,17.71428571,13.48571429,22.65714286,0,4.842857143,215.7142857,82.58571429
13000,Gwangju,2020-05-23,17.91428571,13.1,23.47142857,0,4.8,215.7142857,77.87142857
13000,Gwangju,2020-05-24,18.07142857,12.72857143,24.04285714,0,4.914285714,218.5714286,74.67142857
13000,Gwangju,2020-05-25,17.74285714,12.75714286,23.24285714,0,4.9,222.8571429,76.52857143
13000,Gwangju,2020-05-26,17.7,13.1,23.08571429,0,4.171428571,200,76.07142857
13000,Gwangju,2020-05-27,18.47142857,13.61428571,24.38571429,0,3.785714286,197.1428571,74.27142857
13000,Gwangju,2020-05-28,19.01428571,14.34285714,24.82857143,0,3.9,158.5714286,73.2
13000,Gwangju,2020-05-29,19.08571429,14.55714286,24.9,0,3.885714286,168.5714286,73.67142857
13000,Gwangju,2020-05-30,19.32857143,14.57142857,25.34285714,0,3.928571429,150,74.25714286
13000,Gwangju,2020-05-31,19.6,15.25714286,25.38571429,0,3.9,140,72.22857143
13000,Gwangju,2020-06-01,19.85714286,15.28571429,25.57142857,0,3.957142857,135.7142857,70.35714286
14000,Incheon,2020-01-01,20.08571429,15.42857143,25.55714286,0,4.342857143,161.4285714,70.04285714
14000,Incheon,2020-01-02,17.18571429,12.48571429,22.27142857,0,4.414285714,151.4285714,68.62857143
14000,Incheon,2020-01-03,14.65714286,10.34285714,19.11428571,0,4.514285714,168.5714286,69.65714286
14000,Incheon,2020-01-04,12.11428571,8.185714286,16.05714286,0,4.485714286,184.2857143,68.22857143
14000,Incheon,2020-01-05,9.371428571,6.185714286,12.71428571,0,4.414285714,225.7142857,68.07142857
14000,Incheon,2020-01-06,6.442857143,3.371428571,9.542857143,0,4.442857143,202.8571429,68.08571429
14000,Incheon,2020-01-07,4.085714286,1.228571429,6.871428571,0,4.714285714,187.1428571,66.82857143
14000,Incheon,2020-01-08,2.114285714,-0.442857143,4.714285714,0,4.828571429,171.4285714,69.34285714
14000,Incheon,2020-01-09,2.614285714,0.285714286,5.6,0,5.471428571,194.2857143,72.11428571
14000,Incheon,2020-01-10,2.228571429,-0.128571429,5.214285714,0,5.571428571,222.8571429,72.11428571
14000,Incheon,2020-01-11,2.028571429,-0.328571429,5.014285714,0,5.5,174.2857143,72.9
14000,Incheon,2020-01-12,1.742857143,-0.442857143,4.628571429,0,5.514285714,128.5714286,73.52857143
14000,Incheon,2020-01-13,1.385714286,-0.642857143,4.271428571,0,5.9,174.2857143,75.28571429
14000,Incheon,2020-01-14,0.557142857,-1.257142857,3.471428571,0,5.957142857,210,72.97142857
14000,Incheon,2020-01-15,-0.6,-2.457142857,2.414285714,0,5.814285714,200,66.75714286
14000,Incheon,2020-01-16,-1.2,-3.2,1.442857143,0,5.271428571,157.1428571,62.41428571
14000,Incheon,2020-01-17,-1.3,-3.485714286,1.585714286,0,5.414285714,111.4285714,59.5
14000,Incheon,2020-01-18,-1.328571429,-3.528571429,1.528571429,0,5.442857143,111.4285714,57.5
14000,Incheon,2020-01-19,-1.257142857,-3.771428571,1.828571429,0,5.414285714,111.4285714,55.14285714
14000,Incheon,2020-01-20,-0.728571429,-3.2,2.314285714,0,5.557142857,108.5714286,55.47142857
14000,Incheon,2020-01-21,-0.242857143,-3.071428571,3.142857143,0,5.771428571,105.7142857,55.7
14000,Incheon,2020-01-22,-0.028571429,-3.1,3.471428571,0,5.728571429,105.7142857,55.18571429
14000,Incheon,2020-01-23,0.7,-2.314285714,4.314285714,0,5.842857143,105.7142857,54.87142857
14000,Incheon,2020-01-24,1.514285714,-1.528571429,5.214285714,0,5.885714286,151.4285714,56.47142857
14000,Incheon,2020-01-25,1.957142857,-1.014285714,5.557142857,0,6.028571429,151.4285714,57.82857143
14000,Incheon,2020-01-26,2.285714286,-0.614285714,5.842857143,0,5.942857143,151.4285714,59.97142857
14000,Incheon,2020-01-27,2.657142857,-0.785714286,6.571428571,0,6.014285714,118.5714286,58.21428571
14000,Incheon,2020-01-28,3.328571429,0.085714286,6.957142857,0,5.942857143,82.85714286,58.22857143
14000,Incheon,2020-01-29,4.4,1.242857143,7.957142857,0,6.2,87.14285714,59.02857143
14000,Incheon,2020-01-30,4.757142857,1.671428571,8.2,0,6.128571429,87.14285714,60.11428571
14000,Incheon,2020-01-31,4.871428571,1.857142857,8.314285714,0,5.942857143,87.14285714,60.01428571
14000,Incheon,2020-02-01,5.028571429,2.114285714,8.528571429,0,5.885714286,122.8571429,61.17142857
14000,Incheon,2020-02-02,5.042857143,2.114285714,8.6,0,6,168.5714286,61.22857143
14000,Incheon,2020-02-03,4.471428571,1.957142857,7.742857143,0,5.657142857,207.1428571,61.18571429
14000,Incheon,2020-02-04,3.585714286,1.057142857,6.885714286,0,5.457142857,245.7142857,60.38571429
14000,Incheon,2020-02-05,2.371428571,-0.228571429,5.871428571,0,5.728571429,241.4285714,61.11428571
14000,Incheon,2020-02-06,0.428571429,-2.142857143,3.9,0,6.257142857,290,58.62857143
14000,Incheon,2020-02-07,-1.214285714,-4,2.271428571,0,6.485714286,244.2857143,56.51428571
14000,Incheon,2020-02-08,-1.9,-5.085714286,1.528571429,0,6.285714286,208.5714286,53.78571429
14000,Incheon,2020-02-09,-2.314285714,-5.357142857,0.9,0,6.571428571,208.5714286,51.87142857
14000,Incheon,2020-02-10,-2.457142857,-5.742857143,0.828571429,0,6.442857143,192.8571429,52.34285714
14000,Incheon,2020-02-11,-1.828571429,-5.342857143,1.842857143,0,6.071428571,167.1428571,53.1
14000,Incheon,2020-02-12,-0.614285714,-4.442857143,3.228571429,0,5.442857143,180,50.65714286
14000,Incheon,2020-02-13,1.585714286,-2.071428571,5.1,0,5.042857143,141.4285714,55.62857143
14000,Incheon,2020-02-14,3.357142857,0,6.585714286,0,4.671428571,171.4285714,61.84285714
14000,Incheon,2020-02-15,4.571428571,1.4,8.042857143,0,4.771428571,171.4285714,65.42857143
14000,Incheon,2020-02-16,5.714285714,2.328571429,9.7,0,4.585714286,171.4285714,68.78571429
14000,Incheon,2020-02-17,5.471428571,2.385714286,9.785714286,0,5.071428571,181.4285714,71.8
14000,Incheon,2020-02-18,4.114285714,1.414285714,8.142857143,0,5.7,207.1428571,73.02857143
14000,Incheon,2020-02-19,2.6,0.257142857,6.371428571,0,6.228571429,240,73.75714286
14000,Incheon,2020-02-20,1.828571429,-0.957142857,6.057142857,0,5.9,247.1428571,71.18571429
14000,Incheon,2020-02-21,1.642857143,-1.342857143,6.142857143,0,5.828571429,217.1428571,68.97142857
14000,Incheon,2020-02-22,1.571428571,-1.5,6.014285714,0,6.042857143,247.1428571,68.1
14000,Incheon,2020-02-23,0.985714286,-2.042857143,4.928571429,0,6.657142857,244.2857143,66.91428571
14000,Incheon,2020-02-24,1.628571429,-1.557142857,5.228571429,0,6.142857143,244.2857143,63.47142857
14000,Incheon,2020-02-25,3.371428571,-0.357142857,7.142857143,0,5.6,218.5714286,62.91428571
14000,Incheon,2020-02-26,4.857142857,1.328571429,8.471428571,0,5.614285714,180,67.04285714
14000,Incheon,2020-02-27,5.442857143,2.114285714,9.042857143,0,5.842857143,162.8571429,67.98571429
14000,Incheon,2020-02-28,5.542857143,2.157142857,9.285714286,0,6.085714286,162.8571429,66.91428571
14000,Incheon,2020-02-29,5.214285714,2.157142857,8.5,0,5.742857143,132.8571429,68.57142857
14000,Incheon,2020-03-01,5.528571429,2.628571429,8.957142857,0,5.042857143,135.7142857,70.31428571
14000,Incheon,2020-03-02,5.8,3.2,9.114285714,0,5.314285714,118.5714286,74.42857143
14000,Incheon,2020-03-03,5.271428571,2.985714286,8.457142857,0,5.6,144.2857143,74.18571429
14000,Incheon,2020-03-04,4.957142857,2.428571429,8.385714286,0,5.2,172.8571429,72.18571429
14000,Incheon,2020-03-05,4.4,1.942857143,7.628571429,0,5.928571429,215.7142857,71.31428571
14000,Incheon,2020-03-06,3.842857143,1.442857143,6.857142857,0,6.214285714,261.4285714,69.88571429
14000,Incheon,2020-03-07,3.657142857,0.828571429,7.214285714,0,6.242857143,261.4285714,65.38571429
14000,Incheon,2020-03-08,3.628571429,0.571428571,7.314285714,0,6.1,261.4285714,60.82857143
14000,Incheon,2020-03-09,4.071428571,0.5,8.257142857,0,5.742857143,235.7142857,56.57142857
14000,Incheon,2020-03-10,4.971428571,1.071428571,9.5,0,5.657142857,235.7142857,55.67142857
14000,Incheon,2020-03-11,5.185714286,1.428571429,9.514285714,0,6.3,245.7142857,57.75714286
14000,Incheon,2020-03-12,5.428571429,1.642857143,9.828571429,0,5.957142857,248.5714286,55.84285714
14000,Incheon,2020-03-13,6.2,2.257142857,10.75714286,0,5.742857143,225.7142857,56.54285714
14000,Incheon,2020-03-14,6.371428571,2.5,10.71428571,0,6.357142857,271.4285714,55.32857143
14000,Incheon,2020-03-15,6.085714286,2.014285714,10.28571429,0,6.857142857,255.7142857,56.64285714
14000,Incheon,2020-03-16,5.571428571,1.7,9.342857143,0,8.028571429,301.4285714,56.08571429
14000,Incheon,2020-03-17,4.657142857,0.771428571,8.214285714,0,8.3,288.5714286,56.31428571
14000,Incheon,2020-03-18,4.7,0.828571429,8.314285714,0,7.9,265.7142857,56.01428571
14000,Incheon,2020-03-19,5.528571429,1.228571429,9.314285714,0,7.857142857,245.7142857,57.42857143
14000,Incheon,2020-03-20,5.742857143,1.857142857,9.328571429,0,8.785714286,261.4285714,57.9
14000,Incheon,2020-03-21,6.342857143,2.571428571,9.928571429,0,8.557142857,245.7142857,59.45714286
14000,Incheon,2020-03-22,7.3,3.857142857,10.98571429,0,8.157142857,238.5714286,61.38571429
14000,Incheon,2020-03-23,8.057142857,4.471428571,12.04285714,0,7.528571429,238.5714286,60.51428571
14000,Incheon,2020-03-24,8.985714286,5.614285714,12.91428571,0,7.228571429,235.7142857,60.62857143
14000,Incheon,2020-03-25,9.528571429,5.942857143,13.7,0,6.942857143,248.5714286,56.04285714
14000,Incheon,2020-03-26,9.828571429,6.314285714,14.07142857,0,6.628571429,222.8571429,55.35714286
14000,Incheon,2020-03-27,10.75714286,6.814285714,15.27142857,0,5.571428571,201.4285714,55
14000,Incheon,2020-03-28,11.08571429,7.071428571,15.62857143,0,5.914285714,220,55.64285714
14000,Incheon,2020-03-29,10.57142857,6.614285714,14.98571429,0,6.6,197.1428571,49.12857143
14000,Incheon,2020-03-30,10.27142857,6.157142857,14.8,0,6.185714286,151.4285714,49.31428571
14000,Incheon,2020-03-31,10.07142857,5.857142857,14.81428571,0,5.957142857,154.2857143,48.98571429
14000,Incheon,2020-04-01,10,5.657142857,14.7,0,5.828571429,151.4285714,50.55714286
14000,Incheon,2020-04-02,9.842857143,5.614285714,14.51428571,0,6.471428571,151.4285714,48.77142857
14000,Incheon,2020-04-03,8.914285714,4.871428571,13.41428571,0,6.528571429,164.2857143,48.84285714
14000,Incheon,2020-04-04,8.671428571,4.685714286,13.31428571,0,6.028571429,145.7142857,50.18571429
14000,Incheon,2020-04-05,8.9,4.914285714,13.42857143,0,6.085714286,194.2857143,52.17142857
14000,Incheon,2020-04-06,8.785714286,5.028571429,13.05714286,0,6.557142857,194.2857143,50.5
14000,Incheon,2020-04-07,8.814285714,5.1,12.91428571,0,6.685714286,194.2857143,51.27142857
14000,Incheon,2020-04-08,8.742857143,5.4,12.7,0,7,191.4285714,53.44285714
14000,Incheon,2020-04-09,8.542857143,5.442857143,12.4,0,6.671428571,237.1428571,53.14285714
14000,Incheon,2020-04-10,8.571428571,5.557142857,12.44285714,0,7.014285714,252.8571429,52.37142857
14000,Incheon,2020-04-11,8.642857143,5.514285714,12.58571429,0,7.057142857,255.7142857,51.17142857
14000,Incheon,2020-04-12,8.614285714,5.571428571,12.6,0,6.4,237.1428571,56.05714286
14000,Incheon,2020-04-13,9.085714286,5.928571429,13.2,0,6.528571429,244.2857143,59.3
14000,Incheon,2020-04-14,9.542857143,6.014285714,14.07142857,0,6.842857143,211.4285714,56.74285714
14000,Incheon,2020-04-15,9.785714286,6.114285714,14.4,0,6.714285714,211.4285714,55.15714286
14000,Incheon,2020-04-16,10.17142857,6.271428571,14.92857143,0,6.342857143,191.4285714,56.48571429
14000,Incheon,2020-04-17,11.07142857,6.714285714,16.07142857,0,6.042857143,165.7142857,54.5
14000,Incheon,2020-04-18,11.42857143,7.371428571,16.15714286,0,6.528571429,152.8571429,57.22857143
14000,Incheon,2020-04-19,11.92857143,7.7,16.81428571,0,6.557142857,158.5714286,57.35714286
14000,Incheon,2020-04-20,12.15714286,8.257142857,16.84285714,0,6.114285714,168.5714286,60.38571429
14000,Incheon,2020-04-21,11.94285714,8.742857143,16.04285714,0,6.314285714,198.5714286,65.07142857
14000,Incheon,2020-04-22,11.45714286,8.485714286,15.11428571,0,7.128571429,211.4285714,63.15714286
14000,Incheon,2020-04-23,10.7,8.142857143,13.9,0,7.757142857,228.5714286,62.77142857
14000,Incheon,2020-04-24,9.785714286,7.671428571,12.62857143,0,8.257142857,247.1428571,63.78571429
14000,Incheon,2020-04-25,9.471428571,7.114285714,12.34285714,0,8.057142857,257.1428571,61.21428571
14000,Incheon,2020-04-26,9.542857143,7.271428571,12.14285714,0,8.371428571,251.4285714,58.8
14000,Incheon,2020-04-27,9.571428571,7.085714286,12.3,0,8.628571429,280,54.01428571
14000,Incheon,2020-04-28,9.9,7.128571429,12.84285714,0,8.4,282.8571429,51.68571429
14000,Incheon,2020-04-29,10.54285714,7.557142857,13.81428571,0,7.7,270,54.22857143
14000,Incheon,2020-04-30,11.52857143,8.214285714,15.21428571,0,7.114285714,250,55.32857143
14000,Incheon,2020-05-01,12.61428571,9.028571429,16.37142857,0,6.585714286,234.2857143,57.25714286
14000,Incheon,2020-05-02,13.74285714,10.37142857,17.54285714,0,6.242857143,237.1428571,60.05714286
14000,Incheon,2020-05-03,14.61428571,11.21428571,18.5,0,5.857142857,230,64.01428571
14000,Incheon,2020-05-04,15.75714286,12.57142857,19.77142857,0,5.342857143,194.2857143,68.31428571
14000,Incheon,2020-05-05,16.27142857,13.01428571,20.27142857,0,5.1,194.2857143,71.08571429
14000,Incheon,2020-05-06,16.45714286,13.38571429,20.38571429,0,5.042857143,210,73.02857143
14000,Incheon,2020-05-07,17.11428571,13.57142857,21.3,0,5.014285714,232.8571429,73.31428571
14000,Incheon,2020-05-08,17.65714286,14.11428571,22.04285714,0,5.2,230,69.01428571
14000,Incheon,2020-05-09,17.75714286,13.94285714,22.3,0,5.214285714,220,62.57142857
14000,Incheon,2020-05-10,17.11428571,13.45714286,21.64285714,0,5.457142857,210,63.8
14000,Incheon,2020-05-11,16.14285714,12.7,20.11428571,0,5.542857143,230,66.28571429
14000,Incheon,2020-05-12,15.92857143,12.68571429,19.88571429,0,5.471428571,227.1428571,65.68571429
14000,Incheon,2020-05-13,16.01428571,12.54285714,20.02857143,0,5.8,211.4285714,64.82857143
14000,Incheon,2020-05-14,15.58571429,12.5,19.21428571,0,5.857142857,195.7142857,65.15714286
14000,Incheon,2020-05-15,15.5,12.28571429,19.01428571,0,5.628571429,195.7142857,64.51428571
14000,Incheon,2020-05-16,15.21428571,12.32857143,18.68571429,0,5.771428571,190,71.05714286
14000,Incheon,2020-05-17,15.38571429,12.6,18.7,0,5.257142857,207.1428571,70.85714286
14000,Incheon,2020-05-18,15.92857143,12.81428571,19.62857143,0,5.242857143,207.1428571,69.9
14000,Incheon,2020-05-19,16.45714286,12.9,20.75714286,0,6.057142857,197.1428571,71.05714286
14000,Incheon,2020-05-20,16.34285714,12.98571429,20.65714286,0,6.057142857,171.4285714,71.05714286
14000,Incheon,2020-05-21,16.21428571,12.95714286,20.58571429,0,6.171428571,187.1428571,71.68571429
14000,Incheon,2020-05-22,15.78571429,12.72857143,20.08571429,0,5.985714286,202.8571429,76.12857143
14000,Incheon,2020-05-23,15.98571429,12.75714286,20.31428571,0,5.814285714,224.2857143,73.98571429
14000,Incheon,2020-05-24,16.5,13.04285714,21.04285714,0,6.057142857,230,70.27142857
14000,Incheon,2020-05-25,16.24285714,12.94285714,20.6,0,6.357142857,232.8571429,70.98571429
14000,Incheon,2020-05-26,15.68571429,13,19.24285714,0,5.357142857,248.5714286,72.37142857
14000,Incheon,2020-05-27,15.91428571,13.25714286,19.51428571,0,5.014285714,290,74.38571429
14000,Incheon,2020-05-28,16.18571429,13.5,19.77142857,0,4.871428571,280,76.32857143
14000,Incheon,2020-05-29,16.37142857,13.77142857,19.95714286,0,5,277.1428571,77.71428571
14000,Incheon,2020-05-30,16.52857143,13.77142857,20.22857143,0,4.942857143,284.2857143,77.95714286
14000,Incheon,2020-05-31,16.81428571,13.81428571,20.9,0,4.9,284.2857143,76.85714286
14000,Incheon,2020-06-01,17.41428571,14.38571429,21.7,0,4.657142857,284.2857143,73.97142857
15000,Daejeon,2020-01-01,18.17142857,15,22.7,0,4.857142857,281.4285714,71.15714286
15000,Daejeon,2020-01-02,15.95714286,12.04285714,20.71428571,0,4.685714286,245.7142857,68.4
15000,Daejeon,2020-01-03,13.84285714,9.857142857,18.6,0,4.328571429,235.7142857,68.72857143
15000,Daejeon,2020-01-04,11.64285714,7.628571429,16.65714286,0,4.242857143,235.7142857,69.31428571
15000,Daejeon,2020-01-05,9.028571429,4.957142857,14.31428571,0,4.014285714,225.7142857,70.54285714
15000,Daejeon,2020-01-06,6.228571429,1.914285714,11.64285714,0,3.657142857,225.7142857,71.07142857
15000,Daejeon,2020-01-07,3.857142857,-0.614285714,8.957142857,0,3.6,225.7142857,73.57142857
15000,Daejeon,2020-01-08,2.3,-2.357142857,7.585714286,0,3.571428571,225.7142857,77.28571429
15000,Daejeon,2020-01-09,3.028571429,-0.928571429,8.457142857,0,3.771428571,245.7142857,80.51428571
15000,Daejeon,2020-01-10,3.042857143,-0.814285714,8.414285714,0,3.942857143,255.7142857,79.67142857
15000,Daejeon,2020-01-11,2.8,-1.128571429,8.228571429,0,3.657142857,255.7142857,79.82857143
15000,Daejeon,2020-01-12,2.885714286,-1,8.128571429,0,3.614285714,255.7142857,79.02857143
15000,Daejeon,2020-01-13,2.9,-0.557142857,7.885714286,0,3.928571429,252.8571429,79.21428571
15000,Daejeon,2020-01-14,2.514285714,-0.985714286,7.671428571,0,3.9,255.7142857,75.48571429
15000,Daejeon,2020-01-15,1.271428571,-2.114285714,6.3,0,3.557142857,258.5714286,70.42857143
15000,Daejeon,2020-01-16,0.5,-3.028571429,5.3,0,3.285714286,264.2857143,67.14285714
15000,Daejeon,2020-01-17,0.214285714,-3.328571429,5.385714286,0,3.114285714,264.2857143,65.07142857
15000,Daejeon,2020-01-18,0.171428571,-3.171428571,5.3,0,3.1,267.1428571,62.5
15000,Daejeon,2020-01-19,0.071428571,-3.385714286,5.414285714,0,3.114285714,264.2857143,60
15000,Daejeon,2020-01-20,0.242857143,-3.514285714,5.742857143,0,3.185714286,261.4285714,59.61428571
15000,Daejeon,2020-01-21,0.7,-3.128571429,6.4,0,3.328571429,261.4285714,59.04285714
15000,Daejeon,2020-01-22,0.785714286,-3.457142857,6.814285714,0,3.328571429,258.5714286,56.87142857
15000,Daejeon,2020-01-23,1.257142857,-2.9,6.728571429,0,3.1,258.5714286,57.45714286
15000,Daejeon,2020-01-24,2.214285714,-1.928571429,7.785714286,0,3.2,255.7142857,58.31428571
15000,Daejeon,2020-01-25,2.842857143,-1.628571429,8.571428571,0,3.285714286,252.8571429,59.61428571
15000,Daejeon,2020-01-26,3.514285714,-0.914285714,8.957142857,0,3.1,252.8571429,62.55714286
15000,Daejeon,2020-01-27,4.071428571,-0.414285714,9.357142857,0,3.5,222.8571429,63.84285714
15000,Daejeon,2020-01-28,4.442857143,0.171428571,9.371428571,0,3.614285714,235.7142857,66.62857143
15000,Daejeon,2020-01-29,5.271428571,1.328571429,9.8,0,3.585714286,241.4285714,71.38571429
15000,Daejeon,2020-01-30,5.885714286,1.957142857,10.71428571,0,3.642857143,241.4285714,70.6
15000,Daejeon,2020-01-31,5.885714286,2.028571429,10.37142857,0,3.514285714,244.2857143,70.82857143
15000,Daejeon,2020-02-01,5.785714286,2.142857143,9.828571429,0,3.485714286,237.1428571,71.78571429
15000,Daejeon,2020-02-02,5.342857143,1.714285714,9.371428571,0,3.628571429,237.1428571,72.27142857
15000,Daejeon,2020-02-03,4.671428571,1.242857143,8.814285714,0,2.9,257.1428571,72.32857143
15000,Daejeon,2020-02-04,4.028571429,0.271428571,8.485714286,0,2.514285714,244.2857143,69.64285714
15000,Daejeon,2020-02-05,3.185714286,-0.957142857,8.014285714,0,2.6,225.7142857,67.25714286
